PfamUID,Age_oldest
PF14501,830.0000
PF14510,1577.8820
PF14512,3145.0000
PF14513,886.0000
PF14516,3145.0000
PF14517,3145.0000
PF14518,3145.0000
PF14519,3145.0000
PF14520,3145.0000
PF14521,3145.0000
PF14523,1934.5575
PF14526,3145.0000
PF14533,1934.5575
PF14534,3145.0000
PF14536,5.1902
PF14538,2100.6973
PF14539,3145.0000
PF14541,1934.5575
PF14542,3145.0000
PF14543,1934.5575
PF14545,886.0000
PF14547,306.0686
PF14551,3145.0000
PF14554,645.7238
PF14555,3145.0000
PF14558,1577.8820
PF14559,3145.0000
PF14560,2100.6973
PF14561,3145.0000
PF14564,3145.0000
PF14565,544.1525
PF14566,3145.0000
PF14568,3145.0000
PF14569,1577.8820
PF14570,2100.6973
PF14571,846.1460
PF14572,3145.0000
PF14573,1934.5575
PF14575,886.0000
PF14576,1577.8820
PF14577,1577.8820
PF14578,3145.0000
PF14579,3145.0000
PF14580,3145.0000
PF14586,132.0287
PF14587,3145.0000
PF14588,3145.0000
PF14592,3145.0000
PF14593,2100.6973
PF14596,167.7625
PF14598,1292.5295
PF14599,1934.5575
PF14600,301.0000
PF14603,740.2778
PF14604,2230.0000
PF14605,1660.0000
PF14606,3145.0000
PF14607,646.7178
PF14608,1934.5575
PF14610,656.6236
PF14612,656.6236
PF14613,1487.8820
PF14615,1934.5575
PF14617,2100.6973
PF14618,656.6236
PF14619,1934.5575
PF14621,167.7625
PF14622,3145.0000
PF14623,3145.0000
PF14624,1660.0000
PF14625,886.0000
PF14626,491.8701
PF14629,1934.5575
PF14630,1934.5575
PF14631,1934.5575
PF14632,1577.8820
PF14633,2100.6973
PF14634,2100.6973
PF14635,1934.5575
PF14636,1292.5295
PF14637,1487.8820
PF14638,1487.8820
PF14639,1660.0000
PF14640,1934.5575
PF14641,1660.0000
PF14642,949.9125
PF14643,1934.5575
PF14644,1934.5575
PF14645,1934.5575
PF14646,1934.5575
PF14647,1934.5575
PF14648,1934.5575
PF14649,1934.5575
PF14650,544.1525
PF14651,810.2778
PF14652,2100.6973
PF14653,167.7625
PF14654,167.7625
PF14655,1934.5575
PF14656,1934.5575
PF14658,1660.0000
PF14661,1577.8820
PF14662,886.0000
PF14663,2100.6973
PF14664,1934.5575
PF14665,544.1525
PF14666,1934.5575
PF14667,3145.0000
PF14668,1934.5575
PF14669,544.1525
PF14670,1934.5575
PF14671,2100.6973
PF14672,167.7625
PF14674,886.0000
PF14675,1660.0000
PF14676,1714.2089
PF14677,1028.4421
PF14678,1714.2089
PF14679,1660.0000
PF14680,1934.5575
PF14681,3145.0000
PF14683,3145.0000
PF14684,4090.0000
PF14686,3145.0000
PF14687,1934.5575
PF14688,1934.5575
PF14691,3145.0000
PF14692,266.1460
PF14694,1934.5575
PF14695,1934.5575
PF14696,3145.0000
PF14697,3145.0000
PF14698,3145.0000
PF14699,1292.5295
PF14700,3145.0000
PF14701,3145.0000
PF14702,2100.6973
PF14703,2100.6973
PF14704,1028.4421
PF14705,1934.5575
PF14707,3145.0000
PF14709,1577.8820
PF14712,1934.5575
PF14713,2100.6973
PF14716,3145.0000
PF14719,1028.4421
PF14722,886.0000
PF14723,684.0000
PF14724,1934.5575
PF14726,1577.8820
PF14727,2100.6973
PF14728,1934.5575
PF14733,1053.5875
PF14735,1660.0000
PF14736,3145.0000
PF14737,1934.5575
PF14738,2100.6973
PF14739,1934.5575
PF14740,2100.6973
PF14743,3145.0000
PF14744,1934.5575
PF14745,1934.5575
PF14746,1934.5575
PF14747,120.4265
PF14748,3145.0000
PF14749,1934.5575
PF14750,1934.5575
PF14752,1660.0000
PF14753,1934.5575
PF14759,3145.0000
PF14761,1934.5575
PF14762,1487.8820
PF14763,886.0000
PF14764,1934.5575
PF14765,3145.0000
PF14766,1934.5575
PF14767,1577.8820
PF14768,1934.5575
PF14769,2100.6973
PF14770,2100.6973
PF14771,3145.0000
PF14772,2100.6973
PF14773,1292.5295
PF14774,1934.5575
PF14775,2100.6973
PF14776,1028.4421
PF14777,1934.5575
PF14778,1934.5575
PF14779,2100.6973
PF14780,1934.5575
PF14781,1934.5575
PF14782,1934.5575
PF14783,1934.5575
PF14784,949.9125
PF14786,774.7778
PF14788,1934.5575
PF14791,3145.0000
PF14792,3145.0000
PF14796,1934.5575
PF14797,544.1525
PF14798,886.0000
PF14799,810.2778
PF14800,810.2778
PF14801,3145.0000
PF14802,1577.8820
PF14806,2100.6973
PF14807,1934.5575
PF14808,1660.0000
PF14811,3145.0000
PF14815,3145.0000
PF14816,1934.5575
PF14817,1660.0000
PF14818,1934.5575
PF14820,132.0287
PF14821,3145.0000
PF14822,1934.5575
PF14823,1292.5295
PF14824,4090.0000
PF14825,1934.5575
PF14826,1934.5575
PF14828,949.9125
PF14831,590.0000
PF14833,3145.0000
PF14835,1934.5575
PF14836,1487.8820
PF14837,1028.4421
PF14838,1934.5575
PF14839,1028.4421
PF14842,949.9125
PF14843,1028.4421
PF14844,2230.0000
PF14845,3145.0000
PF14846,2100.6973
PF14847,656.6236
PF14851,1577.8820
PF14854,810.2778
PF14856,197.0000
PF14857,886.0000
PF14858,1934.5575
PF14861,77.0088
PF14862,810.2778
PF14863,3145.0000
PF14864,3145.0000
PF14868,1577.8820
PF14874,3145.0000
PF14875,1028.4421
PF14876,295.0000
PF14882,3145.0000
PF14884,948.0000
PF14885,3145.0000
PF14886,1934.5575
PF14887,810.2778
PF14892,2100.6973
PF14893,1028.4421
PF14895,1028.4421
PF14901,1577.8820
PF14904,1934.5575
PF14906,1934.5575
PF14908,2100.6973
PF14909,1028.4421
PF14910,1028.4421
PF14911,1028.4421
PF14912,1028.4421
PF14913,2100.6973
PF14914,331.8312
PF14915,886.0000
PF14916,1028.4421
PF14917,1028.4421
PF14918,1028.4421
PF14919,810.2778
PF14920,1028.4421
PF14921,3145.0000
PF14922,1934.5575
PF14923,1028.4421
PF14924,1934.5575
PF14925,810.2778
PF14926,2100.6973
PF14927,886.0000
PF14929,1934.5575
PF14931,2100.6973
PF14932,1660.0000
PF14933,1934.5575
PF14934,1714.2089
PF14935,1934.5575
PF14936,886.0000
PF14937,1577.8820
PF14938,3145.0000
PF14939,1577.8820
PF14940,948.0000
PF14941,886.0000
PF14942,1660.0000
PF14944,645.7238
PF14945,1028.4421
PF14946,544.1525
PF14948,544.1525
PF14949,949.9125
PF14950,886.0000
PF14951,886.0000
PF14952,886.0000
PF14953,1934.5575
PF14954,886.0000
PF14956,3145.0000
PF14957,684.0000
PF14958,1934.5575
PF14959,1487.8820
PF14961,1934.5575
PF14963,1028.4421
PF14964,1028.4421
PF14965,645.7238
PF14966,1934.5575
PF14967,810.2778
PF14968,1934.5575
PF14969,886.0000
PF14970,1934.5575
PF14971,544.1525
PF14973,949.9125
PF14974,1934.5575
PF14975,824.0000
PF14976,1934.5575
PF14977,1934.5575
PF14979,810.2778
PF14980,544.1525
PF14981,544.1525
PF14982,544.1525
PF14983,1028.4421
PF14984,331.8312
PF14985,454.3147
PF14986,544.1525
PF14988,1028.4421
PF14989,1028.4421
PF14990,1934.5575
PF14991,544.1525
PF14992,331.8312
PF14993,382.3736
PF14994,886.0000
PF14995,1934.5575
PF14996,1934.5575
PF14997,1934.5575
PF14998,886.0000
PF14999,454.3147
PF15001,1934.5575
PF15002,1028.4421
PF15003,1577.8820
PF15004,810.2778
PF15005,454.3147
PF15006,1934.5575
PF15007,1934.5575
PF15008,886.0000
PF15009,886.0000
PF15010,645.7238
PF15011,1660.0000
PF15012,1577.8820
PF15013,886.0000
PF15014,1934.5575
PF15015,645.7238
PF15016,1934.5575
PF15017,886.0000
PF15018,810.2778
PF15019,1487.8820
PF15020,1028.4421
PF15021,382.3736
PF15022,331.8312
PF15023,886.0000
PF15024,1660.0000
PF15025,1934.5575
PF15027,886.0000
PF15028,331.8312
PF15029,454.3147
PF15030,544.1525
PF15031,949.9125
PF15032,544.1525
PF15033,454.3147
PF15034,167.7625
PF15035,1028.4421
PF15036,454.3147
PF15037,544.1525
PF15038,810.2778
PF15039,167.7625
PF15040,100.9611
PF15041,331.8312
PF15042,132.0287
PF15043,1028.4421
PF15045,810.2778
PF15046,886.0000
PF15047,454.3147
PF15048,645.7238
PF15049,454.3147
PF15050,810.2778
PF15051,810.2778
PF15052,810.2778
PF15053,1487.8820
PF15055,1292.5295
PF15056,645.7238
PF15057,1028.4421
PF15058,684.0000
PF15059,810.2778
PF15060,1577.8820
PF15061,1028.4421
PF15062,1028.4421
PF15063,645.7238
PF15064,1028.4421
PF15065,1028.4421
PF15066,1577.8820
PF15067,949.9125
PF15068,810.2778
PF15069,684.0000
PF15070,1028.4421
PF15071,3145.0000
PF15072,1934.5575
PF15073,1028.4421
PF15074,1028.4421
PF15075,1028.4421
PF15076,544.1525
PF15077,886.0000
PF15078,331.8312
PF15079,132.0287
PF15080,544.1525
PF15081,132.0287
PF15082,1028.4421
PF15083,810.2778
PF15084,1028.4421
PF15085,645.7238
PF15086,1028.4421
PF15087,1028.4421
PF15089,544.1525
PF15090,544.1525
PF15091,645.7238
PF15092,886.0000
PF15093,1028.4421
PF15094,454.3147
PF15095,331.8312
PF15096,684.0000
PF15097,544.1525
PF15098,167.7625
PF15099,684.0000
PF15100,886.0000
PF15101,1028.4421
PF15102,1292.5295
PF15103,544.1525
PF15104,1934.5575
PF15105,544.1525
PF15106,331.8312
PF15107,684.0000
PF15108,544.1525
PF15109,544.1525
PF15110,886.0000
PF15111,949.9125
PF15112,886.0000
PF15113,886.0000
PF15114,1028.4421
PF15115,949.9125
PF15116,132.0287
PF15117,740.2778
PF15118,810.2778
PF15119,167.7625
PF15120,740.2778
PF15121,544.1525
PF15122,1028.4421
PF15123,1028.4421
PF15124,544.1525
PF15125,684.0000
PF15127,544.1525
PF15128,684.0000
PF15129,684.0000
PF15130,1660.0000
PF15132,167.7625
PF15133,544.1525
PF15134,886.0000
PF15135,1934.5575
PF15136,1577.8820
PF15137,544.1525
PF15138,454.3147
PF15139,1028.4421
PF15140,3145.0000
PF15142,454.3147
PF15144,167.7625
PF15145,544.1525
PF15146,886.0000
PF15147,544.1525
PF15148,454.3147
PF15149,886.0000
PF15150,454.3147
PF15151,544.1525
PF15152,382.3736
PF15153,544.1525
PF15155,132.0287
PF15156,810.2778
PF15157,740.2778
PF15158,886.0000
PF15159,1934.5575
PF15160,886.0000
PF15161,645.7238
PF15162,1028.4421
PF15163,1934.5575
PF15164,331.8312
PF15165,1028.4421
PF15167,810.2778
PF15168,948.0000
PF15169,1487.8820
PF15170,645.7238
PF15171,544.1525
PF15172,645.7238
PF15173,544.1525
PF15175,1028.4421
PF15176,544.1525
PF15177,382.3736
PF15179,544.1525
PF15180,645.7238
PF15181,331.8312
PF15182,645.7238
PF15183,544.1525
PF15185,544.1525
PF15186,331.8312
PF15187,544.1525
PF15188,1028.4421
PF15189,886.0000
PF15190,810.2778
PF15191,544.1525
PF15192,544.1525
PF15193,132.0287
PF15194,331.8312
PF15195,167.7625
PF15198,454.3147
PF15199,100.9611
PF15200,167.7625
PF15201,544.1525
PF15202,331.8312
PF15203,331.8312
PF15204,132.0287
PF15205,454.3147
PF15206,167.7625
PF15207,645.7238
PF15208,544.1525
PF15209,132.0287
PF15210,167.7625
PF15211,167.7625
PF15213,331.8312
PF15214,132.0287
PF15215,167.7625
PF15216,132.0287
PF15217,331.8312
PF15218,331.8312
PF15219,886.0000
PF15220,132.0287
PF15221,454.3147
PF15223,886.0000
PF15224,645.7238
PF15225,100.9611
PF15226,740.2778
PF15227,2100.6973
PF15228,1028.4421
PF15229,544.1525
PF15230,810.2778
PF15231,55.1062
PF15232,645.7238
PF15233,886.0000
PF15234,454.3147
PF15235,824.0000
PF15236,1028.4421
PF15237,1577.8820
PF15238,886.0000
PF15239,1934.5575
PF15240,454.3147
PF15241,331.8312
PF15242,949.9125
PF15243,1577.8820
PF15244,1028.4421
PF15245,886.0000
PF15246,645.7238
PF15247,1934.5575
PF15248,810.2778
PF15249,1714.2089
PF15250,886.0000
PF15251,1577.8820
PF15252,645.7238
PF15253,1934.5575
PF15254,1028.4421
PF15255,1028.4421
PF15256,1028.4421
PF15257,1028.4421
PF15258,810.2778
PF15259,949.9125
PF15260,949.9125
PF15261,2100.6973
PF15262,810.2778
PF15264,1577.8820
PF15265,645.7238
PF15266,886.0000
PF15268,684.0000
PF15269,645.7238
PF15273,810.2778
PF15274,544.1525
PF15275,1577.8820
PF15276,1028.4421
PF15277,1577.8820
PF15278,295.0000
PF15279,1577.8820
PF15280,1028.4421
PF15281,684.0000
PF15282,544.1525
PF15285,886.0000
PF15287,331.8312
PF15288,1660.0000
PF15289,810.2778
PF15290,810.2778
PF15291,81.8300
PF15292,1577.8820
PF15293,645.7238
PF15294,1934.5575
PF15295,1028.4421
PF15296,1577.8820
PF15297,886.0000
PF15298,544.1525
PF15299,949.9125
PF15300,1028.4421
PF15301,824.0000
PF15302,544.1525
PF15303,645.7238
PF15304,810.2778
PF15305,1934.5575
PF15306,1934.5575
PF15307,100.9611
PF15308,810.2778
PF15309,1934.5575
PF15310,167.7625
PF15311,1934.5575
PF15312,544.1525
PF15313,1028.4421
PF15314,454.3147
PF15315,331.8312
PF15316,645.7238
PF15317,645.7238
PF15318,167.7625
PF15319,886.0000
PF15320,1028.4421
PF15321,810.2778
PF15322,331.8312
PF15323,886.0000
PF15324,949.9125
PF15326,544.1525
PF15327,454.3147
PF15328,886.0000
PF15330,544.1525
PF15331,331.8312
PF15332,454.3147
PF15333,544.1525
PF15334,454.3147
PF15336,886.0000
PF15337,949.9125
PF15339,331.8312
PF15340,331.8312
PF15341,1934.5575
PF15342,645.7238
PF15343,544.1525
PF15344,810.2778
PF15345,1577.8820
PF15346,1934.5575
PF15347,544.1525
PF15348,949.9125
PF15349,132.0287
PF15350,544.1525
PF15351,645.7238
PF15352,810.2778
PF15353,1934.5575
PF15354,331.8312
PF15355,684.0000
PF15356,167.7625
PF15357,55.1062
PF15358,544.1525
PF15359,1028.4421
PF15360,454.3147
PF15361,824.0000
PF15362,382.3736
PF15363,544.1525
PF15364,1028.4421
PF15365,1934.5575
PF15366,331.8312
PF15367,132.0287
PF15368,331.8312
PF15369,1028.4421
PF15370,1934.5575
PF15371,331.8312
PF15372,1028.4421
PF15373,886.0000
PF15374,544.1525
PF15375,1934.5575
PF15376,810.2778
PF15377,1660.0000
PF15378,1577.8820
PF15379,1028.4421
PF15380,132.0287
PF15382,331.8312
PF15383,1660.0000
PF15384,1028.4421
PF15385,544.1525
PF15386,810.2778
PF15387,886.0000
PF15388,949.9125
PF15389,1028.4421
PF15390,1934.5575
PF15391,1028.4421
PF15392,1028.4421
PF15393,1487.8820
PF15394,886.0000
PF15395,382.3736
PF15396,886.0000
PF15397,1028.4421
PF15398,886.0000
PF15399,55.1062
PF15400,949.9125
PF15402,1660.0000
PF15404,656.6236
PF15405,1292.5295
PF15406,656.6236
PF15407,590.0000
PF15409,1934.5575
PF15410,1292.5295
PF15411,1292.5295
PF15412,1487.8820
PF15413,1934.5575
PF15419,544.1525
PF15423,132.0287
PF15424,382.3736
PF15427,454.3147
PF15429,544.1525
PF15430,774.7778
PF15431,331.8312
PF15434,740.2778
PF15435,544.1525
PF15439,645.7238
PF15440,645.7238
PF15441,167.7625
PF15442,454.3147
PF15443,454.3147
PF15444,331.8312
PF15445,28.0725
PF15446,492.0000
PF15448,28.0725
PF15449,544.1525
PF15450,886.0000
PF15451,132.0287
PF15452,544.1525
PF15453,645.7238
PF15454,1292.5295
PF15455,454.3147
PF15456,1292.5295
PF15458,1934.5575
PF15459,1934.5575
PF15460,590.0000
PF15462,544.1525
PF15463,590.0000
PF15464,331.8312
PF15465,167.7625
PF15466,167.7625
PF15467,684.0000
PF15468,331.8312
PF15469,1934.5575
PF15470,331.8312
PF15471,544.1525
PF15472,810.2778
PF15473,949.9125
PF15474,1577.8820
PF15475,810.2778
PF15476,454.3147
PF15477,1934.5575
PF15478,1028.4421
PF15479,1028.4421
PF15480,167.7625
PF15481,491.8701
PF15482,454.3147
PF15483,167.7625
PF15484,132.0287
PF15485,544.1525
PF15486,167.7625
PF15487,949.9125
PF15488,100.9611
PF15489,1660.0000
PF15490,1934.5575
PF15491,846.1460
PF15492,1487.8820
PF15494,810.2778
PF15496,656.6236
PF15497,949.9125
PF15498,454.3147
PF15499,886.0000
PF15501,1028.4421
PF15502,1577.8820
PF15503,886.0000
PF15504,740.2778
PF15505,544.1525
PF15506,454.3147
PF15508,3145.0000
PF15509,544.1525
PF15510,886.0000
PF15511,2100.6973
PF15512,544.1525
PF15519,1934.5575
PF15539,886.0000
PF15546,645.7238
PF15547,167.7625
PF15548,331.8312
PF15549,132.0287
PF15550,684.0000
PF15551,544.1525
PF15552,454.3147
PF15553,132.0287
PF15554,1577.8820
PF15555,454.3147
PF15556,454.3147
PF15557,544.1525
PF15558,1028.4421
PF15559,949.9125
PF15576,454.3147
PF15578,454.3147
PF15610,3145.0000
PF15612,1934.5575
PF15613,1934.5575
PF15619,1934.5575
PF15620,167.7625
PF15621,100.9611
PF15622,331.8312
PF15623,132.0287
PF15624,1292.5295
PF15625,1934.5575
PF15626,801.5465
PF15627,1934.5575
PF15628,1934.5575
PF15629,306.0686
PF15630,1934.5575
PF15651,556.5513
PF15661,382.3736
PF15662,132.0287
PF15663,1660.0000
PF15664,454.3147
PF15665,2100.6973
PF15666,331.8312
PF15667,1028.4421
PF15668,810.2778
PF15669,1934.5575
PF15670,331.8312
PF15671,544.1525
PF15672,544.1525
PF15673,645.7238
PF15674,886.0000
PF15675,544.1525
PF15676,810.2778
PF15677,454.3147
PF15678,1934.5575
PF15679,810.2778
PF15680,544.1525
PF15681,167.7625
PF15682,684.0000
PF15683,544.1525
PF15684,886.0000
PF15685,454.3147
PF15686,645.7238
PF15687,454.3147
PF15688,454.3147
PF15689,382.3736
PF15690,454.3147
PF15691,1028.4421
PF15692,1028.4421
PF15693,810.2778
PF15694,544.1525
PF15695,100.9611
PF15696,886.0000
PF15697,481.7717
PF15699,306.0686
PF15700,295.0000
PF15701,295.0000
PF15702,1028.4421
PF15703,544.1525
PF15705,810.2778
PF15706,886.0000
PF15708,132.0287
PF15709,810.2778
PF15710,544.1525
PF15711,3145.0000
PF15712,544.1525
PF15713,454.3147
PF15715,1028.4421
PF15716,132.0287
PF15717,1028.4421
PF15718,1028.4421
PF15719,886.0000
PF15720,454.3147
PF15721,132.0287
PF15722,36.2964
PF15724,544.1525
PF15725,382.3736
PF15726,167.7625
PF15727,132.0287
PF15728,167.7625
PF15729,1028.4421
PF15730,544.1525
PF15732,382.3736
PF15733,886.0000
PF15734,1028.4421
PF15735,544.1525
PF15736,132.0287
PF15737,544.1525
PF15739,1934.5575
PF15740,544.1525
PF15741,544.1525
PF15742,1577.8820
PF15743,886.0000
PF15744,645.7238
PF15745,1028.4421
PF15746,645.7238
PF15747,132.0287
PF15748,949.9125
PF15749,1934.5575
PF15750,810.2778
PF15751,544.1525
PF15752,544.1525
PF15753,1487.8820
PF15754,331.8312
PF15755,331.8312
PF15756,544.1525
PF15757,331.8312
PF15758,132.0287
PF15759,645.7238
PF15760,544.1525
PF15761,382.3736
PF15762,331.8312
PF15763,331.8312
PF15764,886.0000
PF15765,132.0287
PF15766,810.2778
PF15767,331.8312
PF15768,810.2778
PF15769,1577.8820
PF15770,454.3147
PF15771,544.1525
PF15772,1577.8820
PF15773,544.1525
PF15774,331.8312
PF15775,167.7625
PF15776,544.1525
PF15778,949.9125
PF15779,132.0287
PF15780,3145.0000
PF15782,1934.5575
PF15783,544.1525
PF15784,1577.8820
PF15785,1934.5575
PF15787,1934.5575
PF15788,55.1062
PF15790,886.0000
PF15791,331.8312
PF15792,331.8312
PF15793,1577.8820
PF15794,886.0000
PF15795,2100.6973
PF15796,1028.4421
PF15797,1028.4421
PF15798,949.9125
PF15799,810.2778
PF15800,886.0000
PF15801,1934.5575
PF15802,1028.4421
PF15803,1577.8820
PF15804,132.0287
PF15805,1577.8820
PF15806,949.9125
PF15807,810.2778
PF15808,544.1525
PF15809,810.2778
PF15810,886.0000
PF15811,1577.8820
PF15812,740.2778
PF15813,1577.8820
PF15814,886.0000
PF15815,645.7238
PF15816,645.7238
PF15817,331.8312
PF15818,1028.4421
PF15819,645.7238
PF15820,544.1525
PF15821,1028.4421
PF15822,382.3736
PF15823,544.1525
PF15824,331.8312
PF15825,331.8312
PF15827,331.8312
PF15828,684.0000
PF15829,331.8312
PF15830,544.1525
PF15831,544.1525
PF15833,331.8312
PF15834,331.8312
PF15835,331.8312
PF15836,331.8312
PF15838,331.8312
PF15839,331.8312
PF15840,36.2964
PF15841,167.7625
PF15842,331.8312
PF15843,544.1525
PF15844,544.1525
PF15845,132.0287
PF15846,544.1525
PF15847,331.8312
PF15848,167.7625
PF15849,544.1525
PF15851,331.8312
PF15852,167.7625
PF15854,331.8312
PF15855,132.0287
PF15856,167.7625
PF15858,132.0287
PF15859,100.9611
PF15860,886.0000
PF15861,1053.5875
PF15862,1934.5575
PF15863,1053.5875
PF15865,1028.4421
PF15866,341.3228
PF15867,1934.5575
PF15868,810.2778
PF15870,1714.2089
PF15871,810.2778
PF15872,544.1525
PF15873,1660.0000
PF15874,1028.4421
PF15875,544.1525
PF15876,810.2778
PF15877,1028.4421
PF15878,331.8312
PF15879,1934.5575
PF15881,88.0500
PF15882,949.9125
PF15883,272.0000
PF15886,810.2778
PF15888,443.8801
PF15891,3145.0000
PF15893,272.0000
PF15895,100.9611
PF15897,55.1062
PF15898,1028.4421
PF15901,1934.5575
PF15902,3145.0000
PF15903,1028.4421
PF15904,948.0000
PF15905,1028.4421
PF15906,1934.5575
PF15907,1934.5575
PF15908,1660.0000
PF15909,810.2778
PF15910,544.1525
PF15911,1934.5575
PF15912,1577.8820
PF15913,1577.8820
PF15914,948.0000
PF15916,3145.0000
PF15917,1028.4421
PF15918,886.0000
PF15920,810.2778
PF15921,886.0000
PF15923,886.0000
PF15924,1934.5575
PF15925,1577.8820
PF15926,949.9125
PF15927,1934.5575
PF15928,443.8801
PF15929,556.5513
PF15932,1292.5295
PF15934,202.0000
PF15936,810.2778
PF15938,1934.5575
PF15949,810.2778
PF15950,672.0029
PF15951,1028.4421
PF15952,443.8801
PF15955,443.8801
PF15957,357.6744
PF15960,317.6227
PF15961,824.0000
PF15963,1934.5575
PF15964,1577.8820
PF15965,1028.4421
PF15966,1028.4421
PF15967,1660.0000
PF15972,272.0000
PF15973,272.0000
PF15974,544.1525
PF15975,3145.0000
PF15979,3145.0000
PF15982,1934.5575
PF15985,3145.0000
PF15989,202.0000
PF15990,886.0000
PF15991,1577.8820
PF15992,357.6744
PF15993,3145.0000
PF15994,357.6744
PF15995,357.6744
PF15996,1577.8820
PF15997,949.9125
PF15998,948.0000
PF15999,556.5513
PF16000,886.0000
PF16001,556.5513
PF16002,1028.4421
PF16003,357.6744
PF16004,1934.5575
PF16005,132.0287
PF16006,886.0000
PF16007,357.6744
PF16008,88.0500
PF16009,672.0029
PF16010,492.0000
PF16011,3145.0000
PF16012,672.0029
PF16013,3145.0000
PF16014,1028.4421
PF16015,1292.5295
PF16017,1028.4421
PF16018,810.2778
PF16019,1660.0000
PF16020,824.0000
PF16021,1934.5575
PF16025,949.9125
PF16027,556.5513
PF16028,886.0000
PF16029,1934.5575
PF16030,443.8801
PF16032,202.0000
PF16033,556.5513
PF16034,886.0000
PF16035,1714.2089
PF16036,3145.0000
PF16037,341.3228
PF16038,886.0000
PF16039,341.3228
PF16040,1577.8820
PF16041,1577.8820
PF16042,443.8801
PF16043,1028.4421
PF16044,1660.0000
PF16045,1934.5575
PF16046,1934.5575
PF16050,1934.5575
PF16051,443.8801
PF16054,949.9125
PF16055,202.0000
PF16056,317.6227
PF16057,1577.8820
PF16058,3145.0000
PF16059,810.2778
PF16060,443.8801
PF16061,556.5513
PF16062,2100.6973
PF16063,357.6744
PF16064,886.0000
PF16065,1934.5575
PF16066,810.2778
PF16070,1577.8820
PF16071,556.5513
PF16072,202.0000
PF16073,3145.0000
PF16076,1934.5575
PF16077,774.7778
PF16078,3145.0000
PF16086,443.8801
PF16087,886.0000
PF16088,1577.8820
PF16089,357.6744
PF16090,886.0000
PF16091,443.8801
PF16092,2100.6973
PF16093,1934.5575
PF16094,1934.5575
PF16095,3145.0000
PF16096,645.7238
PF16097,544.1525
PF16098,544.1525
PF16099,1934.5575
PF16100,1934.5575
PF16101,1577.8820
PF16102,8.0352
PF16113,3145.0000
PF16114,3145.0000
PF16116,3145.0000
PF16117,3145.0000
PF16121,2100.6973
PF16122,1934.5575
PF16123,3145.0000
PF16124,4090.0000
PF16131,2100.6973
PF16134,1934.5575
PF16135,1934.5575
PF16136,170.6814
PF16155,3145.0000
PF16158,3145.0000
PF16159,1028.4421
PF16164,454.3147
PF16165,1028.4421
PF16171,454.3147
PF16172,1660.0000
PF16173,3145.0000
PF16174,886.0000
PF16176,645.7238
PF16177,4090.0000
PF16178,1934.5575
PF16179,1028.4421
PF16180,167.7625
PF16181,1577.8820
PF16182,810.2778
PF16183,1934.5575
PF16184,3145.0000
PF16185,824.0000
PF16186,1934.5575
PF16188,3145.0000
PF16189,3145.0000
PF16192,3145.0000
PF16193,3145.0000
PF16195,454.3147
PF16197,3145.0000
PF16198,4090.0000
PF16199,4090.0000
PF16200,3145.0000
PF16201,1934.5575
PF16202,544.1525
PF16203,4090.0000
PF16204,454.3147
PF16205,2100.6973
PF16206,1934.5575
PF16207,1934.5575
PF16208,810.2778
PF16209,2230.0000
PF16210,167.7625
PF16211,2230.0000
PF16212,2230.0000
PF16213,1934.5575
PF16214,1028.4421
PF16216,3145.0000
PF16218,886.0000
PF16242,3145.0000
PF16269,3145.0000
PF16273,810.2778
PF16274,1028.4421
PF16275,1934.5575
PF16276,949.9125
PF16278,1660.0000
PF16279,645.7238
PF16282,1934.5575
PF16294,1934.5575
PF16297,1577.8820
PF16300,2230.0000
PF16311,645.7238
PF16312,1577.8820
PF16313,3145.0000
PF16314,3145.0000
PF16317,3145.0000
PF16320,3145.0000
PF16321,3145.0000
PF16322,810.2778
PF16326,3145.0000
PF16327,3145.0000
PF16332,3145.0000
PF16334,3145.0000
PF16335,3145.0000
PF16338,3145.0000
PF16347,3145.0000
PF16350,3145.0000
PF16353,3145.0000
PF16360,4090.0000
PF16363,3145.0000
PF16366,1028.4421
PF16367,1577.8820
PF16368,810.2778
PF16381,1934.5575
PF16399,1934.5575
PF16401,3145.0000
PF16403,3145.0000
PF16413,1934.5575
PF16414,1934.5575
PF16415,1934.5575
PF16417,1934.5575
PF16418,2100.6973
PF16419,295.0000
PF16420,1577.8820
PF16421,1934.5575
PF16422,1028.4421
PF16423,886.0000
PF16453,949.9125
PF16454,1028.4421
PF16455,1714.2089
PF16457,1660.0000
PF16469,491.8701
PF16470,1028.4421
PF16471,886.0000
PF16472,3145.0000
PF16474,886.0000
PF16477,3145.0000
PF16482,886.0000
PF16483,3145.0000
PF16484,1028.4421
PF16485,3145.0000
PF16486,1934.5575
PF16487,1934.5575
PF16488,1934.5575
PF16489,1028.4421
PF16491,3145.0000
PF16492,645.7238
PF16493,948.0000
PF16494,949.9125
PF16496,1934.5575
PF16497,382.3736
PF16498,810.2778
PF16499,3145.0000
PF16500,886.0000
PF16501,1660.0000
PF16503,3145.0000
PF16507,1934.5575
PF16508,1292.5295
PF16511,1487.8820
PF16512,1577.8820
PF16515,645.7238
PF16516,1028.4421
PF16517,1028.4421
PF16519,810.2778
PF16521,1028.4421
PF16523,886.0000
PF16526,810.2778
PF16528,1934.5575
PF16529,1934.5575
PF16531,2100.6973
PF16533,1028.4421
PF16534,810.2778
PF16540,1028.4421
PF16541,197.0000
PF16543,2100.6973
PF16544,1577.8820
PF16545,1577.8820
